character,script_line,episode,begin,end,duration,episode_index,bad_words,is_male
Alberto Anacleti,hai capito sì,6,14083200000,14097200000,14000000,380,0,1
Aureliano Adami,abbiamo un po di tempo andiamo ti faccio vedere una cosa,6,14113600000,14140800000,27200000,381,0,1
Manfredi Anacleti,hai fatto spese,6,14255200000,14267200000,12000000,383,0,1
Angelica Sale,ho fatto come m hai detto,6,14270400000,14284000000,13600000,384,0,0
Manfredi Anacleti,cos è,6,14337600000,14362800000,25200000,385,0,1
Angelica Sale,il resto dei soldi che mi hai dato,6,14337600000,14362800000,25200000,386,0,0
Manfredi Anacleti,ma no questi li puoi tenere e magari ti ci fai un altro regaletto,6,14368000000,14396800000,28800000,387,0,1
Manfredi Anacleti,mo vatti a vestire vatti a fare bella per spadino,6,14440400000,14465200000,24800000,388,0,1
Manfredi Anacleti,allora,6,14507200000,14515600000,8400000,389,0,1
Manfredi Anacleti,chiama vincenzo fatti mandare due ragazzi,6,14583200000,14606800000,23600000,393,0,1
Manfredi Anacleti,questa cosa si fa insieme,6,14621600000,14636800000,15200000,394,0,1
Manfredi Anacleti,subito non c è motivo di aspettare,6,14653200000,14674000000,20800000,396,0,1
Manfredi Anacleti,l eur mi piace l eur,6,14674800000,14696000000,21200000,397,0,1
Alberto Anacleti,ammazza ma che è sta puzza,6,14841600000,14857600000,16000000,399,0,1
Aureliano Adami,andiamo vieni con me,6,14870000000,14881600000,11600000,400,0,1
Alberto Anacleti,ma che è sto posto,6,14982000000,14993600000,11600000,401,0,1
Aureliano Adami,facciamoci un bagno,6,15062000000,15074400000,12400000,402,0,1
Alberto Anacleti,che,6,15078800000,15087200000,8400000,403,0,1
Alberto Anacleti,dentro a sta merda,6,15090800000,15100800000,10000000,404,1,1
Alberto Anacleti,ma che hai cominciato a drogarti,6,15105600000,15123600000,18000000,405,0,1
Aureliano Adami,spogliati,6,15134800000,15144400000,9600000,406,0,1
Alberto Anacleti,no,6,15157200000,15165600000,8400000,407,0,1
Alberto Anacleti,non ci penso proprio io c ho freddo,6,15177200000,15202000000,24800000,408,0,1
Aureliano Adami,e spogliati,6,15177200000,15202000000,24800000,409,0,1
Alberto Anacleti,ma che sei matto,6,15243600000,15254000000,10400000,410,0,1
Aureliano Adami,fa come cazzo ti pare allora,6,15266800000,15283600000,16800000,411,1,1
Aureliano Adami,non sai che ti perdi,6,15361600000,15372400000,10800000,412,0,1
Alberto Anacleti,ah,6,15378400000,15388000000,9600000,413,0,1
Aureliano Adami,che fai rimani lì,6,15656400001,15666400001,10000000,414,0,1
Aureliano Adami,cioè questa è una zoccola,6,16580400000,16594800000,14400000,433,1,1
Aureliano Adami,ma che cazzo vuole dalla vita mia,6,16603200000,16617600000,14400000,434,1,1
Alberto Anacleti,ma ti piace,6,16635600000,16644800000,9200000,435,0,1
Aureliano Adami,ma che c entra,6,16649600000,16658000000,8400000,436,0,1
Alberto Anacleti,ci stai bene insieme,6,16676800000,16691600000,14800000,437,0,1
Aureliano Adami,e insisti,6,16676800000,16691600000,14800000,438,0,1
Alberto Anacleti,ci stai bene sì o no,6,16715600000,16726400000,10800000,439,0,1
Aureliano Adami,sì mi fa stare bene,6,16756400000,16770400000,14000000,440,0,1
Aureliano Adami,però sempre zoccola è,6,16790400000,16804400000,14000000,441,1,1
Aureliano Adami,pure negra,6,16808400000,16817600000,9200000,442,1,1
Alberto Anacleti,mo ho capito il problema non è che è zoccola è che è negra,6,16838000000,16862000000,24000000,443,1,1
Aureliano Adami,vabbè lascia stare,6,16866400001,16878800001,12400000,444,0,1
Aureliano Adami,te invece con la sposina come va,6,16902000000,16920800000,18800000,445,0,1
Alberto Anacleti,tutto a posto,6,16954000000,16963200000,9200000,446,0,1
Aureliano Adami,non ti piace eh,6,17001200000,17009600000,8400000,447,0,1
Aureliano Adami,e mo,6,17028000000,17036800000,8800000,448,0,1
Aureliano Adami,come cazzo fai quella la devi tenere per tutta la vita,6,17050000000,17073200000,23200000,449,1,1
Aureliano Adami,fine pena mai,6,17079200000,17089200000,10000000,450,0,1
Alberto Anacleti,ma che cazzo stai a fare,6,17093200000,17119200000,26000000,451,1,1
Aureliano Adami,questa fa bene alla pelle,6,17093200000,17119200000,26000000,452,0,1
Aureliano Adami,tieni,6,17120000000,17141200000,21200000,453,0,1
Alberto Anacleti,ma che cazzo stai a fare,6,17120000000,17141200000,21200000,454,1,1
Aureliano Adami,fa come te pare,6,17148400000,17158800000,10400000,455,0,1
Aureliano Adami,anzi mettimela sulla schiena che non ci arrivo,6,17254400000,17275200000,20800000,456,0,1
Alberto Anacleti,che,6,17276000000,17294800000,18800000,457,0,1
Aureliano Adami,e mettimi sta cosa,6,17276000000,17294800000,18800000,458,0,1
Aureliano Adami,guarda dove ti ho portato ma quando l hai mai visto un posto così,6,17303200000,17334000000,30800000,459,0,1
Alberto Anacleti,ecco l ho messo,6,17436800000,17447200000,10400000,460,0,1
Aureliano Adami,grazie,6,17448000000,17456400000,8400000,461,0,1
Aureliano Adami,girati che te la metto,6,17460800000,17479200000,18400000,462,0,1
Alberto Anacleti,non mi serve,6,17460800000,17479200000,18400000,463,0,1
Aureliano Adami,dai,6,17480000000,17488800000,8800000,464,0,1
Aureliano Adami,tieni lo sai che pelle ti viene,6,17495200000,17516400000,21200000,465,0,1
Aureliano Adami,guarda che roba,6,17517200000,17526800000,9600000,466,0,1
Alberto Anacleti,dai che dobbiamo andare a prendere il prete,6,17590400000,17609600000,19200000,467,0,1
Aureliano Adami,ora ci andiamo dieci minuti rilassati,6,17610400000,17627600000,17200000,468,0,1
Sara Monaschi,sbrighiamoci il notaio mi ha già fatto un favore a riceverci a quest ora,6,17838400000,17870800000,32400000,469,0,0
Aureliano Adami,andiamo,6,17931600000,17941200000,9600000,470,0,1
Aureliano Adami,che camera è,6,18435600000,18446000000,10400000,471,0,1
Alberto Anacleti,e che cazzo ne so,6,18451200000,18464400000,13200000,472,1,1
Alberto Anacleti,ti ricorda qualcosa,6,19323200000,19341600000,18400000,477,0,1
Aureliano Adami,mmh,6,19323200000,19341600000,18400000,478,0,1
Aureliano Adami,dove cazzo sta questo,6,19363600000,19376400000,12800000,479,1,1
Alberto Anacleti,vuoi vedere che sta pregando,6,19400000000,19413600000,13600000,480,0,1
Aureliano Adami,zio prete,6,20382000000,20394000000,12000000,484,0,1
Aureliano Adami,dove cazzo vai vieni qua che non succede niente,6,20402400000,20430000000,27600000,485,1,1
Alberto Anacleti,zio prete uh,6,20430800000,20450400000,19600000,486,0,1
Aureliano Adami,ma che cazzo fai ti chiudi dentro zio prete eh,6,20646000000,20674000000,28000000,489,1,1
Aureliano Adami,apri sta porta,6,20691999999,20701999999,10000000,491,0,1
Aureliano Adami,apri sta cazzo di porta e non mi fare strillare,6,20715200000,20738800000,23600000,492,1,1
Aureliano Adami,che se si svegliano i fraticelli gli devo spiegare un sacco di cose poi,6,20739600000,20769600000,30000000,493,0,1
Aureliano Adami,invece tu mi apri la porta e non succede niente dai,6,20772399999,20795600000,23200001,494,0,1
Alberto Anacleti,amico mio ci ha mandato sara hai capito chi,6,20811999999,20841999999,30000000,496,0,1
Alberto Anacleti,sara l amica tua ci ha detto di venirti a prendere,6,20852399999,20874400000,22000001,498,0,1
Alberto Anacleti,quindi fai il bravo apri sta cazzo di porta,6,20875200000,20896000000,20800000,499,1,1
Aureliano Adami,dai,6,20896799999,20905200000,8400001,500,0,1
Gabriele Marchilli,sì,6,21100400000,21108800000,8400000,503,0,1
Gabriele Marchilli,sì ho capito,6,21168000000,21180800000,12800000,504,0,1
Gabriele Marchilli,arriviamo subito,6,21189200000,21200400000,11200000,505,0,1
Manfredi Anacleti,bene,6,21794800000,21804400000,9600000,520,0,1
Manfredi Anacleti,vediamo come reagisce quella stronza di ostia,6,21810400000,21835200000,24800000,521,1,1
Manfredi Anacleti,oh stiamo in campana,6,21846800000,21863200000,16400000,522,0,1
Manfredi Anacleti,non vai a dormire,6,22466000000,22477200000,11200000,523,0,1
Manfredi Anacleti,non so di che parli,6,22521600000,22533600000,12000000,525,0,1
Manfredi Anacleti,va a dormire che è tardi,6,22601200000,22616000000,14800000,527,0,1
Samurai Valerio,che c è,6,22798800000,22809600000,10800000,529,0,1
Aureliano Adami,dai oh,6,22994800000,23014000000,19200000,532,0,1
Alberto Anacleti,un attimo,6,22994800000,23014000000,19200000,533,0,1
Alberto Anacleti,ci ho messo mezz ora per trovare la cucina pare un labirinto sto posto,6,23021600000,23053200000,31600000,534,0,1
Alberto Anacleti,tie,6,23057200000,23066800000,9600000,535,0,1
Alberto Anacleti,senti che ti mangi,6,23070400000,23082800000,12400000,536,0,1
Alberto Anacleti,l ho fatta con niente,6,23086000000,23104000000,18000000,537,0,1
Aureliano Adami,ma che è,6,23086000000,23104000000,18000000,538,0,1
Alberto Anacleti,aglio olio e peperoncino,6,23110400000,23124000000,13600000,539,0,1
Aureliano Adami,mortacci quanto pizzica spadi,6,23196400000,23215600000,19200000,540,0,1
Alberto Anacleti,oh,6,23228400000,23236800000,8400000,541,0,1
Alberto Anacleti,ai preti si sa piace piccante,6,23240000000,23258800000,18800000,542,0,1
Alberto Anacleti,chiedi a isabel che magari te lo spiega,6,23266400000,23289600000,23200000,543,0,1
Aureliano Adami,eccoli,6,23311600000,23321200000,9600000,545,0,1
Aureliano Adami,sono arrivati,6,23361200000,23370800000,9600000,546,0,1
Alberto Anacleti,li vado a prendere,6,23371600000,23382000000,10400000,547,0,1
Aureliano Adami,comunque quella è la donna mia non ti permettere,6,23386400000,23408000000,21600000,548,0,1
Aureliano Adami,cammina va,6,23419200000,23428800000,9600000,549,0,1
Amedeo Cinaglia,stefano forsini lo conosci,6,23472800000,23488800000,16000000,550,0,1
Samurai Valerio,perché vuoi saperlo,6,23504400000,23515200000,10800000,551,0,1
Amedeo Cinaglia,è un parlamentare,6,23518800000,23530400000,11600000,552,0,1
Amedeo Cinaglia,è stato sottosegretario alla cultura,6,23538000000,23568000000,30000000,553,0,1
Samurai Valerio,sì lo so chi è,6,23538000000,23568000000,30000000,554,0,1
Samurai Valerio,so anche che è il marito della tua ex,6,23574800000,23593600000,18800000,555,0,1
Samurai Valerio,perché vuoi sapere se lo conosco,6,23601200000,23615600000,14400000,556,0,1
Amedeo Cinaglia,anni fa giravano voci su delle mazzette per far approvare il piano eolico,6,23629200000,23662000000,32800000,557,0,1
Amedeo Cinaglia,lui era coinvolto ma io non ho le prove,6,23674400000,23692800000,18400000,558,0,1
Amedeo Cinaglia,forsini mi serve per arrivare a taccon ma non vuole aiutarmi,6,23728000000,23757600000,29600000,559,0,1
Samurai Valerio,vuoi ricattare un parlamentare della repubblica italiana,6,23788000000,23813600000,25600000,560,0,1
Amedeo Cinaglia,mi serve per mettere pressione,6,23832400000,23858000000,25600000,561,0,1
Samurai Valerio,ho capito a che serve,6,23832400000,23858000000,25600000,562,0,1
Amedeo Cinaglia,mi puoi aiutare o no,6,23876800000,23887200000,10400000,563,0,1
Samurai Valerio,ci stai prendendo gusto eh,6,23905200000,23920400000,15200000,564,0,1
Samurai Valerio,vedo se trovo qualcosa su di lui mi faccio sentire io,6,23958400000,23985600000,27200000,565,0,1
Sara Monaschi,dove sta,6,24167600000,24176000000,8400000,566,0,0
Sara Monaschi,monsignore sono qui,6,24205600000,24218400000,12800000,567,0,0
Sara Monaschi,dai andate,6,24343200000,24352000000,8800000,570,0,0
Aureliano Adami,vedi di sbrigarti,6,24412000000,24424800000,12800000,571,0,1
Sara Monaschi,sono sola,6,24501200000,24511200000,10000000,572,0,0
Alberto Anacleti,ecco mo vediamo l amica tua che s inventa,6,24776000000,24801600000,25600000,574,0,1
Gabriele Marchilli,risolverà tutto,6,24814000000,24823600000,9600000,575,0,1
Gabriele Marchilli,e non è la prima volta,6,24828400000,24842000000,13600000,576,0,1
Aureliano Adami,veramente le cose nostre ce le siamo sempre risolte da soli quindi stai zitto,6,24842800000,24880000000,37200000,577,0,1
Alberto Anacleti,lascialo perdere aurelia non lo vedi che si è innamorato,6,24880800000,24914400000,33600000,578,0,1
Aureliano Adami,ti sei innamorato lele,6,24917600000,24928800000,11200000,579,0,1
Aureliano Adami,e sposati il prete ci sta la chiesa pure,6,24934000000,24958000000,24000000,580,0,1
Aureliano Adami,ci sta spadino che ti fa da testimone,6,24958800000,24975600000,16800000,581,0,1
Aureliano Adami,e sai che bel matrimonio di merda che ti esce fuori,6,24976400000,24999600000,23200000,582,1,1
Alberto Anacleti,certo,6,25000400000,25009200000,8800000,583,0,1
Alberto Anacleti,potrebbe essere tua madre,6,25015200000,25032400000,17200000,584,0,1
Gabriele Marchilli,non ti stanchi mai di dire cazzate te,6,25040400000,25056800000,16400000,585,1,1
Aureliano Adami,ma che cazzo sta a fare,6,25129200000,25140400000,11200000,587,1,1
Sara Monaschi,puoi tornare a casa tua in grecia,6,25285200000,25304000000,18800000,588,0,0
Sara Monaschi,dammi la mano,6,25318000000,25327600000,9600000,589,0,0
Sara Monaschi,dai,6,25355200000,25363600000,8400000,590,0,0
Sara Monaschi,dammi la mano,6,25366800000,25377200000,10400000,591,0,0
Sara Monaschi,no,6,25493600000,25502000000,8400000,595,0,0
Aureliano Adami,ma che cazzo ha fatto questo,6,25678000000,25696400000,18400000,596,1,1
Contessa Sveva Della Rocca Croce,buonasera,7,832400000,846000000,13600000,1,0,0
Contessa Sveva Della Rocca Croce,ciao,7,1150000000,1158400000,8400000,3,0,0
Alberto Anacleti,ti pare che quello si doveva buttare,7,1452000000,1469600000,17600000,4,0,1
Sara Monaschi,dobbiamo ringraziare voi bravi,7,1478800000,1494000000,15200000,5,0,0
Alberto Anacleti,non è il momento delle prediche questo eh,7,1494800000,1515600000,20800000,6,0,1
Sara Monaschi,sì giusto,7,1516400000,1525600000,9200000,7,0,0
Sara Monaschi,non abbiamo più niente da dirci mi pare no,7,1526400000,1546400000,20000000,8,0,0
Sara Monaschi,lele portami a casa,7,1552000000,1574000000,22000000,9,0,0
Aureliano Adami,dove cazzo vai vieni qua,7,1552000000,1574000000,22000000,10,1,1
Sara Monaschi,ma che vuoi ancora scusa,7,1591200000,1604800000,13600000,11,0,0
Sara Monaschi,non hai capito che è tutto finito,7,1605600000,1623600000,18000000,12,0,0
Sara Monaschi,theodosiou è morto,7,1624400000,1639200000,14800000,13,0,0
Aureliano Adami,ho capito,7,1624400000,1639200000,14800000,14,0,1
Sara Monaschi,l avete ammazzato voi,7,1640000000,1654000000,14000000,15,0,0
Sara Monaschi,per te sarà una cosa normale ma per me no,7,1654800000,1675200000,20400000,16,0,0
Aureliano Adami,ho capito però mo c è un problema lo devi risolvere te,7,1676000000,1699600000,23600000,17,0,1
Sara Monaschi,certo e come,7,1700400000,1715600000,15200000,18,0,0
Aureliano Adami,ma che cazzo ne so tu hai gli amici in vaticano,7,1716400000,1742000000,25600000,19,1,1
Aureliano Adami,inventati qualcosa dai,7,1742800000,1758800000,16000000,20,0,1
Sara Monaschi,non invento proprio niente,7,1761200000,1774000000,12800000,21,0,0
Sara Monaschi,da oggi ognuno per la sua strada,7,1774800000,1790000000,15200000,22,0,0
Alberto Anacleti,non è una festa da cui te ne puoi andare quando ti pare,7,1790800000,1814000000,23200000,23,0,1
Aureliano Adami,sistema sta cosa o ti faccio fare la fine del prete,7,1814800000,1844000000,29200000,24,0,1
Gabriele Marchilli,andiamo,7,1848800000,1860000000,11200000,25,0,1
Aureliano Adami,va,7,1860800000,1869200000,8400000,26,0,1
Alberto Anacleti,andiamocene pure noi,7,1943200000,1956800000,13600000,27,0,1
Sara Monaschi,non è ancora finita quelli vogliono andare avanti,7,2035200000,2060400000,25200000,28,0,0
Sara Monaschi,ma che c entro io con loro eh,7,2061200000,2077600000,16400000,29,0,0
Sara Monaschi,che c entro me lo dici,7,2080800000,2104000000,23200000,30,0,0
Gabriele Marchilli,quindi tu sei quella pulita,7,2080800000,2104000000,23200000,31,0,1
Gabriele Marchilli,non eri tu che organizzavi i festini per il prete,7,2113200000,2134000000,20800000,32,0,1
Gabriele Marchilli,che traffichi per i terreni del vaticano,7,2134800000,2154400000,19600000,33,0,1
Gabriele Marchilli,quello che vogliono loro lo vogliamo tutti,7,2162400000,2186800000,24400000,34,0,1
Gabriele Marchilli,allora è giusto che stiamo tutti insieme,7,2187600000,2207200000,19600000,35,0,1
Gabriele Marchilli,ecco che c entri,7,2214800000,2226000000,11200000,36,0,1
Gabriele Marchilli,oggi ti saresti fermata davvero,7,2283600000,2302400000,18800000,37,0,1
Gabriele Marchilli,magari saresti andata avanti da sola,7,2317200000,2334400000,17200000,38,0,1
Gabriele Marchilli,pensavi di fregarli,7,2375600000,2391200000,15600000,39,0,1
Gabriele Marchilli,non è così,7,2402000000,2411600000,9600000,40,0,1
Gabriele Marchilli,ormai stiamo tutti insieme,7,2424400000,2438400000,14000000,41,0,1
Gabriele Marchilli,e io sono l unico in grado di proteggerti,7,2444400000,2465200000,20800000,42,0,1
Gabriele Marchilli,l unico che ti vuole bene,7,2478400000,2490000000,11600000,43,0,1
Sara Monaschi,ok,7,2566400000,2575600000,9200000,44,0,0
Sara Monaschi,senti portami all attico non posso presentarmi a casa a quest ora,7,2639200000,2672000000,32800000,45,0,0
Sara Monaschi,poi ti chiamo io,7,2702800000,2714000000,11200000,46,0,0
Alberto Anacleti,e levati,7,3228800000,3238800000,10000000,47,0,1
Angelica Sale,non ti piaccio spadi,7,3329200000,3341200000,12000000,48,0,0
Angelica Sale,me lo puoi dire non mi offendo piaccio a un sacco di gente,7,3351600001,3375200000,23599999,49,0,0
Angelica Sale,se non la fai con me la parte tua almeno in famiglia la devi fare,7,3450400000,3478000000,27600000,50,0,0
Alberto Anacleti,so io quello che devo fare in famiglia,7,3489200000,3507600000,18400000,51,0,1
Angelica Sale,e non mi pare,7,3513200000,3524400000,11200000,52,0,0
Angelica Sale,ti fai parlare dietro spadi,7,3525200000,3541200000,16000000,53,0,0
Angelica Sale,e io non voglio scoprire d essermi sposata con un pupazzo,7,3545600000,3571600000,26000000,54,0,0
Alberto Anacleti,hai sposato un uomo,7,3575600000,3588400000,12800000,55,0,1
Alberto Anacleti,e gli devi portare rispetto chiaro,7,3592400000,3612000000,19600000,56,0,1
Alberto Anacleti,e mo mettiti a dormire,7,3617200000,3630400000,13200000,57,0,1
Aureliano Adami,ahó,7,3882000000,3890400000,8400000,60,0,1
Aureliano Adami,mi stai cacciando,7,4002000000,4014800000,12800000,62,0,1
Aureliano Adami,veramente ero venuto per parlare,7,4065600000,4082400000,16800000,65,0,1
Aureliano Adami,per dirti che per certe cose ci vuole tempo,7,4147200000,4165200000,18000000,67,0,1
